disease_id,drug_id,gene_id,gene_name,disease_name,drug_name
H02421,D10574,5133,(RefSeq) programmed cell death protein 1 precursor,Solid tumor,Pembrolizumab (USAN)
H00020,D10574,5133,(RefSeq) programmed cell death protein 1 precursor,Colorectal cancer,Pembrolizumab (USAN)
H00018,D10574,5133,(RefSeq) programmed cell death protein 1 precursor,Gastric cancer,Pembrolizumab (USAN)
H00017,D10574,5133,(RefSeq) programmed cell death protein 1 precursor,Esophageal cancer,Pembrolizumab (USAN)
H00030,D10574,5133,(RefSeq) programmed cell death protein 1 precursor,Cervical cancer,Pembrolizumab (USAN)
H00048,D10574,5133,(RefSeq) programmed cell death protein 1 precursor,Hepatocellular carcinoma,Pembrolizumab (USAN)
H01555,D10574,5133,(RefSeq) programmed cell death protein 1 precursor,Merkel cell carcinoma,Pembrolizumab (USAN)
H00021,D10574,5133,(RefSeq) programmed cell death protein 1 precursor,Renal cell carcinoma,Pembrolizumab (USAN)
H00026,D10574,5133,(RefSeq) programmed cell death protein 1 precursor,Endometrial cancer,Pembrolizumab (USAN)
H00040,D10574,5133,(RefSeq) programmed cell death protein 1 precursor,Squamous cell carcinoma,Pembrolizumab (USAN)
H00031,D10574,5133,(RefSeq) programmed cell death protein 1 precursor,Breast cancer,Pembrolizumab (USAN)
H00046,D10574,5133,(RefSeq) programmed cell death protein 1 precursor,Cholangiocarcinoma,Pembrolizumab (USAN)
H00047,D10574,5133,(RefSeq) programmed cell death protein 1 precursor,Gallbladder cancer,Pembrolizumab (USAN)
H00015,D10574,5133,(RefSeq) programmed cell death protein 1 precursor,Malignant pleural mesothelioma,Pembrolizumab (USAN)
H00731,D00638,6323,(RefSeq) sodium channel protein type 1 subunit alpha isoform 1,Atrial fibrillation,Flecainide acetate (JP18/USP)
H00731,D00638,6326,(RefSeq) sodium channel protein type 2 subunit alpha isoform 1,Atrial fibrillation,Flecainide acetate (JP18/USP)
H00731,D00638,6328,(RefSeq) sodium channel protein type 3 subunit alpha isoform 2,Atrial fibrillation,Flecainide acetate (JP18/USP)
H00731,D00638,6329,(RefSeq) sodium channel protein type 4 subunit alpha,Atrial fibrillation,Flecainide acetate (JP18/USP)
H00731,D00638,6331,(RefSeq) sodium channel protein type 5 subunit alpha isoform a,Atrial fibrillation,Flecainide acetate (JP18/USP)
H00731,D00638,6334,(RefSeq) sodium channel protein type 8 subunit alpha isoform 3,Atrial fibrillation,Flecainide acetate (JP18/USP)
H00731,D00638,6335,(RefSeq) sodium channel protein type 9 subunit alpha isoform 2,Atrial fibrillation,Flecainide acetate (JP18/USP)
H00731,D00638,6336,(RefSeq) sodium channel protein type 10 subunit alpha isoform 1,Atrial fibrillation,Flecainide acetate (JP18/USP)
H00731,D00638,11280,(RefSeq) sodium channel protein type 11 subunit alpha,Atrial fibrillation,Flecainide acetate (JP18/USP)
H01729,D00638,6323,(RefSeq) sodium channel protein type 1 subunit alpha isoform 1,Premature ventricular complexes,Flecainide acetate (JP18/USP)
H01729,D00638,6326,(RefSeq) sodium channel protein type 2 subunit alpha isoform 1,Premature ventricular complexes,Flecainide acetate (JP18/USP)
H01729,D00638,6328,(RefSeq) sodium channel protein type 3 subunit alpha isoform 2,Premature ventricular complexes,Flecainide acetate (JP18/USP)
H01729,D00638,6329,(RefSeq) sodium channel protein type 4 subunit alpha,Premature ventricular complexes,Flecainide acetate (JP18/USP)
H01729,D00638,6331,(RefSeq) sodium channel protein type 5 subunit alpha isoform a,Premature ventricular complexes,Flecainide acetate (JP18/USP)
H01729,D00638,6334,(RefSeq) sodium channel protein type 8 subunit alpha isoform 3,Premature ventricular complexes,Flecainide acetate (JP18/USP)
H01729,D00638,6335,(RefSeq) sodium channel protein type 9 subunit alpha isoform 2,Premature ventricular complexes,Flecainide acetate (JP18/USP)
H01729,D00638,6336,(RefSeq) sodium channel protein type 10 subunit alpha isoform 1,Premature ventricular complexes,Flecainide acetate (JP18/USP)
H01729,D00638,11280,(RefSeq) sodium channel protein type 11 subunit alpha,Premature ventricular complexes,Flecainide acetate (JP18/USP)
H01581,D03009,1909,(RefSeq) endothelin-1 receptor isoform a precursor,IgA nephropathy,Atrasentan hydrochloride (USAN)
H01714,D05277,154,(RefSeq) beta-2 adrenergic receptor,Chronic obstructive pulmonary disease (COPD),Formoterol fumarate hydrate (JP18)
H00057,D00781,1312,(RefSeq) catechol O-methyltransferase isoform MB-COMT,Parkinson disease,Entacapone (JP18/USP/INN)
H01490,D04554,3454,(RefSeq) interferon alpha/beta receptor 1 isoform 2 precursor,Multiple sclerosis,Interferon beta-1a (USAN)
H01490,D04554,3455,(RefSeq) interferon alpha/beta receptor 2 isoform a precursor,Multiple sclerosis,Interferon beta-1a (USAN)
H01633,D00345,6559,(RefSeq) solute carrier family 12 member 3 isoform 3,High blood pressure,Indapamide (JP18/USP)
H01657,D00247,6557,(RefSeq) solute carrier family 12 member 1 isoform A,Nephrotic syndrome,Bumetanide (JP18/USP/INN)
H01657,D00247,6558,(RefSeq) solute carrier family 12 member 2 isoform 1,Nephrotic syndrome,Bumetanide (JP18/USP/INN)
H01657,D00247,6560,(RefSeq) solute carrier family 12 member 4 isoform a,Nephrotic syndrome,Bumetanide (JP18/USP/INN)
H01646,D04314,3350,(RefSeq) 5-hydroxytryptamine receptor 1A,Major depressive disorder,Gepirone hydrochloride (USAN)
H00218,D13024,1080,(RefSeq) cystic fibrosis transmembrane conductance regulator,Cystic fibrosis,"Vanzacaftor, tezacaftor and deutivacaftor"
H01649,D00283,3356,(RefSeq) 5-hydroxytryptamine receptor 2A isoform 1,Schizophrenia,Clozapine (JAN/USP/INN)
H01649,D00283,3358,(RefSeq) 5-hydroxytryptamine receptor 2C isoform a precursor,Schizophrenia,Clozapine (JAN/USP/INN)
H01649,D00283,3359,(RefSeq) 5-hydroxytryptamine receptor 3A isoform b precursor,Schizophrenia,Clozapine (JAN/USP/INN)
H01649,D00283,9177,(RefSeq) 5-hydroxytryptamine receptor 3B isoform 1 precursor,Schizophrenia,Clozapine (JAN/USP/INN)
H01649,D00283,170572,(RefSeq) 5-hydroxytryptamine receptor 3C precursor,Schizophrenia,Clozapine (JAN/USP/INN)
H01649,D00283,200909,(RefSeq) 5-hydroxytryptamine receptor 3D isoform 3 precursor,Schizophrenia,Clozapine (JAN/USP/INN)
H01649,D00283,285242,(RefSeq) 5-hydroxytryptamine receptor 3E isoform d precursor,Schizophrenia,Clozapine (JAN/USP/INN)
H01649,D00283,150,(RefSeq) alpha-2A adrenergic receptor,Schizophrenia,Clozapine (JAN/USP/INN)
H01649,D00283,151,(RefSeq) alpha-2B adrenergic receptor,Schizophrenia,Clozapine (JAN/USP/INN)
H01649,D00283,152,(RefSeq) alpha-2C adrenergic receptor,Schizophrenia,Clozapine (JAN/USP/INN)
H01649,D00283,1815,(RefSeq) D(4) dopamine receptor,Schizophrenia,Clozapine (JAN/USP/INN)
H00630,D00126,5742,(RefSeq) prostaglandin G/H synthase 1 isoform 1 precursor,Rheumatoid arthritis,Ibuprofen (JP18/USP/INN)
H00630,D00126,5743,(RefSeq) prostaglandin G/H synthase 2 precursor,Rheumatoid arthritis,Ibuprofen (JP18/USP/INN)
H00630,D00463,5742,(RefSeq) prostaglandin G/H synthase 1 isoform 1 precursor,Rheumatoid arthritis,Oxaprozin (JP18/USP/INN)
H00630,D00463,5743,(RefSeq) prostaglandin G/H synthase 2 precursor,Rheumatoid arthritis,Oxaprozin (JP18/USP/INN)
H01672,D00463,5742,(RefSeq) prostaglandin G/H synthase 1 isoform 1 precursor,Juvenile idiopathic arthritis,Oxaprozin (JP18/USP/INN)
H01672,D00463,5743,(RefSeq) prostaglandin G/H synthase 2 precursor,Juvenile idiopathic arthritis,Oxaprozin (JP18/USP/INN)
H01532,D00463,5742,(RefSeq) prostaglandin G/H synthase 1 isoform 1 precursor,Gout,Oxaprozin (JP18/USP/INN)
H01532,D00463,5743,(RefSeq) prostaglandin G/H synthase 2 precursor,Gout,Oxaprozin (JP18/USP/INN)
H00612,D01691,153,(RefSeq) beta-1 adrenergic receptor,Primary open angle glaucoma,Nipradilol (JAN/INN)
H00612,D01691,154,(RefSeq) beta-2 adrenergic receptor,Primary open angle glaucoma,Nipradilol (JAN/INN)
H00612,D01691,155,(RefSeq) beta-3 adrenergic receptor,Primary open angle glaucoma,Nipradilol (JAN/INN)
H00612,D01691,148,(RefSeq) alpha-1A adrenergic receptor isoform 1,Primary open angle glaucoma,Nipradilol (JAN/INN)
H00612,D01691,147,(RefSeq) alpha-1B adrenergic receptor,Primary open angle glaucoma,Nipradilol (JAN/INN)
H00612,D01691,146,(RefSeq) alpha-1D adrenergic receptor,Primary open angle glaucoma,Nipradilol (JAN/INN)
H01633,D01691,153,(RefSeq) beta-1 adrenergic receptor,High blood pressure,Nipradilol (JAN/INN)
H01633,D01691,154,(RefSeq) beta-2 adrenergic receptor,High blood pressure,Nipradilol (JAN/INN)
H01633,D01691,155,(RefSeq) beta-3 adrenergic receptor,High blood pressure,Nipradilol (JAN/INN)
H01633,D01691,148,(RefSeq) alpha-1A adrenergic receptor isoform 1,High blood pressure,Nipradilol (JAN/INN)
H01633,D01691,147,(RefSeq) alpha-1B adrenergic receptor,High blood pressure,Nipradilol (JAN/INN)
H01633,D01691,146,(RefSeq) alpha-1D adrenergic receptor,High blood pressure,Nipradilol (JAN/INN)
H01632,D01691,153,(RefSeq) beta-1 adrenergic receptor,Angina pectoris,Nipradilol (JAN/INN)
H01632,D01691,154,(RefSeq) beta-2 adrenergic receptor,Angina pectoris,Nipradilol (JAN/INN)
H01632,D01691,155,(RefSeq) beta-3 adrenergic receptor,Angina pectoris,Nipradilol (JAN/INN)
H01632,D01691,148,(RefSeq) alpha-1A adrenergic receptor isoform 1,Angina pectoris,Nipradilol (JAN/INN)
H01632,D01691,147,(RefSeq) alpha-1B adrenergic receptor,Angina pectoris,Nipradilol (JAN/INN)
H01632,D01691,146,(RefSeq) alpha-1D adrenergic receptor,Angina pectoris,Nipradilol (JAN/INN)
H01360,D01192,3269,(RefSeq) histamine H1 receptor,Allergic rhinitis,Olopatadine hydrochloride (JP18/USP)
H01656,D01192,3269,(RefSeq) histamine H1 receptor,Psoriasis,Olopatadine hydrochloride (JP18/USP)
H01593,D04486,2224,(RefSeq) farnesyl pyrophosphate synthase isoform a,Osteoporosis,Ibandronate sodium (USAN)
H01656,D01886,2908,(RefSeq) glucocorticoid receptor isoform alpha,Psoriasis,Hydrocortisone probutate (USAN)
H01663,D01886,2908,(RefSeq) glucocorticoid receptor isoform alpha,Pustular psoriasis,Hydrocortisone probutate (USAN)
H01595,D01886,2908,(RefSeq) glucocorticoid receptor isoform alpha,Cutaneous lupus erythematosus,Hydrocortisone probutate (USAN)
H00038,D11053,673,(RefSeq) serine/threonine-protein kinase B-raf isoform 1,Melanoma,Encorafenib (JAN/USAN/INN)
H00020,D11053,673,(RefSeq) serine/threonine-protein kinase B-raf isoform 1,Colorectal cancer,Encorafenib (JAN/USAN/INN)
H00032,D11053,673,(RefSeq) serine/threonine-protein kinase B-raf isoform 1,Thyroid cancer,Encorafenib (JAN/USAN/INN)
H01629,D02705,5731,(RefSeq) prostaglandin E2 receptor EP1 subtype,Chronic arterial occlusive disease,Alprostadil alfadex (JP18)
H01625,D02705,5731,(RefSeq) prostaglandin E2 receptor EP1 subtype,Buerger disease,Alprostadil alfadex (JP18)
H01626,D02705,5731,(RefSeq) prostaglandin E2 receptor EP1 subtype,Arteriosclerosis obliterans,Alprostadil alfadex (JP18)
H00006,D02745,3454,(RefSeq) interferon alpha/beta receptor 1 isoform 2 precursor,Hairy cell leukemia,Interferon alfa-2b (USAN)
H00006,D02745,3455,(RefSeq) interferon alpha/beta receptor 2 isoform a precursor,Hairy cell leukemia,Interferon alfa-2b (USAN)
H00038,D02745,3454,(RefSeq) interferon alpha/beta receptor 1 isoform 2 precursor,Melanoma,Interferon alfa-2b (USAN)
H00038,D02745,3455,(RefSeq) interferon alpha/beta receptor 2 isoform a precursor,Melanoma,Interferon alfa-2b (USAN)
H01613,D02745,3454,(RefSeq) interferon alpha/beta receptor 1 isoform 2 precursor,Follicular lymphoma,Interferon alfa-2b (USAN)
H01613,D02745,3455,(RefSeq) interferon alpha/beta receptor 2 isoform a precursor,Follicular lymphoma,Interferon alfa-2b (USAN)
H01418,D02745,3454,(RefSeq) interferon alpha/beta receptor 1 isoform 2 precursor,Condyloma acuminatum,Interferon alfa-2b (USAN)
H01418,D02745,3455,(RefSeq) interferon alpha/beta receptor 2 isoform a precursor,Condyloma acuminatum,Interferon alfa-2b (USAN)
H00041,D02745,3454,(RefSeq) interferon alpha/beta receptor 1 isoform 2 precursor,Kaposi sarcoma,Interferon alfa-2b (USAN)
H00041,D02745,3455,(RefSeq) interferon alpha/beta receptor 2 isoform a precursor,Kaposi sarcoma,Interferon alfa-2b (USAN)
H00413,D02745,3454,(RefSeq) interferon alpha/beta receptor 1 isoform 2 precursor,Hepatitis C,Interferon alfa-2b (USAN)
H00413,D02745,3455,(RefSeq) interferon alpha/beta receptor 2 isoform a precursor,Hepatitis C,Interferon alfa-2b (USAN)
H00412,D02745,3454,(RefSeq) interferon alpha/beta receptor 1 isoform 2 precursor,Hepatitis B,Interferon alfa-2b (USAN)
H00412,D02745,3455,(RefSeq) interferon alpha/beta receptor 2 isoform a precursor,Hepatitis B,Interferon alfa-2b (USAN)
H00038,D02748,3454,(RefSeq) interferon alpha/beta receptor 1 isoform 2 precursor,Melanoma,Peginterferon alfa-2b (USAN/INN)
H00038,D02748,3455,(RefSeq) interferon alpha/beta receptor 2 isoform a precursor,Melanoma,Peginterferon alfa-2b (USAN/INN)
H00413,D02748,3454,(RefSeq) interferon alpha/beta receptor 1 isoform 2 precursor,Hepatitis C,Peginterferon alfa-2b (USAN/INN)
H00413,D02748,3455,(RefSeq) interferon alpha/beta receptor 2 isoform a precursor,Hepatitis C,Peginterferon alfa-2b (USAN/INN)
H01652,D02032,2908,(RefSeq) glucocorticoid receptor isoform alpha,Seborrheic dermatitis,Betamethasone butyrate propionate (JAN)
H01656,D02032,2908,(RefSeq) glucocorticoid receptor isoform alpha,Psoriasis,Betamethasone butyrate propionate (JAN)
H01660,D02032,2908,(RefSeq) glucocorticoid receptor isoform alpha,Pityriasis rosea,Betamethasone butyrate propionate (JAN)
H01663,D02032,2908,(RefSeq) glucocorticoid receptor isoform alpha,Pustular psoriasis,Betamethasone butyrate propionate (JAN)
H01595,D02032,2908,(RefSeq) glucocorticoid receptor isoform alpha,Cutaneous lupus erythematosus,Betamethasone butyrate propionate (JAN)
H01463,D02032,2908,(RefSeq) glucocorticoid receptor isoform alpha,Mycosis fungoides,Betamethasone butyrate propionate (JAN)
H01648,D02032,2908,(RefSeq) glucocorticoid receptor isoform alpha,Pemphigus,Betamethasone butyrate propionate (JAN)
H01362,D02032,2908,(RefSeq) glucocorticoid receptor isoform alpha,Dermatitis herpetiformis,Betamethasone butyrate propionate (JAN)
H01650,D02032,2908,(RefSeq) glucocorticoid receptor isoform alpha,Pemphigoid,Betamethasone butyrate propionate (JAN)
H01649,D02035,1813,(RefSeq) D(2) dopamine receptor isoform long,Schizophrenia,Timiperone (JAN)
H01653,D02035,1813,(RefSeq) D(2) dopamine receptor isoform long,Bipolar disorder,Timiperone (JAN)
H01657,D03471,6559,(RefSeq) solute carrier family 12 member 3 isoform 3,Nephrotic syndrome,Chlorothiazide sodium (USP)
H01240,D03978,4352,(RefSeq) thrombopoietin receptor precursor,Immune thrombocytopenia,Eltrombopag olamine (JAN/USAN)
H01132,D03978,4352,(RefSeq) thrombopoietin receptor precursor,Aplastic anemia,Eltrombopag olamine (JAN/USAN)
H01662,D01316,2554,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-1 precursor,Generalized anxiety disorder,Mexazolam (JAN/INN)
H01662,D01316,2555,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-2 isoform a precursor,Generalized anxiety disorder,Mexazolam (JAN/INN)
H01662,D01316,2556,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-3 precursor,Generalized anxiety disorder,Mexazolam (JAN/INN)
H01662,D01316,2557,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-4 isoform 1 precursor,Generalized anxiety disorder,Mexazolam (JAN/INN)
H01662,D01316,2558,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-5 precursor,Generalized anxiety disorder,Mexazolam (JAN/INN)
H01662,D01316,2559,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-6 precursor,Generalized anxiety disorder,Mexazolam (JAN/INN)
H01662,D01316,2560,(RefSeq) gamma-aminobutyric acid receptor subunit beta-1 precursor,Generalized anxiety disorder,Mexazolam (JAN/INN)
H01662,D01316,2561,(RefSeq) gamma-aminobutyric acid receptor subunit beta-2 isoform 1 precursor,Generalized anxiety disorder,Mexazolam (JAN/INN)
H01662,D01316,2562,(RefSeq) gamma-aminobutyric acid receptor subunit beta-3 isoform 1 precursor,Generalized anxiety disorder,Mexazolam (JAN/INN)
H01662,D01316,2563,(RefSeq) gamma-aminobutyric acid receptor subunit delta precursor,Generalized anxiety disorder,Mexazolam (JAN/INN)
H01662,D01316,2564,(RefSeq) gamma-aminobutyric acid receptor subunit epsilon precursor,Generalized anxiety disorder,Mexazolam (JAN/INN)
H01662,D01316,2565,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-1 precursor,Generalized anxiety disorder,Mexazolam (JAN/INN)
H01662,D01316,2566,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-2 isoform 1 precursor,Generalized anxiety disorder,Mexazolam (JAN/INN)
H01662,D01316,2567,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-3 isoform 1 precursor,Generalized anxiety disorder,Mexazolam (JAN/INN)
H01662,D01316,2568,(RefSeq) gamma-aminobutyric acid receptor subunit pi isoform 1 precursor,Generalized anxiety disorder,Mexazolam (JAN/INN)
H01662,D01316,55879,(RefSeq) gamma-aminobutyric acid receptor subunit theta precursor,Generalized anxiety disorder,Mexazolam (JAN/INN)
H01662,D01292,2554,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-1 precursor,Generalized anxiety disorder,Medazepam (JP18/INN)
H01662,D01292,2555,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-2 isoform a precursor,Generalized anxiety disorder,Medazepam (JP18/INN)
H01662,D01292,2556,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-3 precursor,Generalized anxiety disorder,Medazepam (JP18/INN)
H01662,D01292,2557,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-4 isoform 1 precursor,Generalized anxiety disorder,Medazepam (JP18/INN)
H01662,D01292,2558,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-5 precursor,Generalized anxiety disorder,Medazepam (JP18/INN)
H01662,D01292,2559,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-6 precursor,Generalized anxiety disorder,Medazepam (JP18/INN)
H01662,D01292,2560,(RefSeq) gamma-aminobutyric acid receptor subunit beta-1 precursor,Generalized anxiety disorder,Medazepam (JP18/INN)
H01662,D01292,2561,(RefSeq) gamma-aminobutyric acid receptor subunit beta-2 isoform 1 precursor,Generalized anxiety disorder,Medazepam (JP18/INN)
H01662,D01292,2562,(RefSeq) gamma-aminobutyric acid receptor subunit beta-3 isoform 1 precursor,Generalized anxiety disorder,Medazepam (JP18/INN)
H01662,D01292,2563,(RefSeq) gamma-aminobutyric acid receptor subunit delta precursor,Generalized anxiety disorder,Medazepam (JP18/INN)
H01662,D01292,2564,(RefSeq) gamma-aminobutyric acid receptor subunit epsilon precursor,Generalized anxiety disorder,Medazepam (JP18/INN)
H01662,D01292,2565,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-1 precursor,Generalized anxiety disorder,Medazepam (JP18/INN)
H01662,D01292,2566,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-2 isoform 1 precursor,Generalized anxiety disorder,Medazepam (JP18/INN)
H01662,D01292,2567,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-3 isoform 1 precursor,Generalized anxiety disorder,Medazepam (JP18/INN)
H01662,D01292,2568,(RefSeq) gamma-aminobutyric acid receptor subunit pi isoform 1 precursor,Generalized anxiety disorder,Medazepam (JP18/INN)
H01662,D01292,55879,(RefSeq) gamma-aminobutyric acid receptor subunit theta precursor,Generalized anxiety disorder,Medazepam (JP18/INN)
H01649,D00479,1813,(RefSeq) D(2) dopamine receptor isoform long,Schizophrenia,Prochlorperazine maleate (JP18/USP)
H00014,D01977,1956,(RefSeq) epidermal growth factor receptor isoform a precursor,Non-small cell lung cancer,Gefitinib (JP18/USAN/INN)
H00083,D05095,3614,(RefSeq) inosine-5'-monophosphate dehydrogenase 1 isoform e,Allograft rejection,Mycophenolate sodium (USP)
H00083,D05095,3615,(RefSeq) inosine-5'-monophosphate dehydrogenase 2 isoform 2,Allograft rejection,Mycophenolate sodium (USP)
H01459,D03065,5159,(RefSeq) platelet-derived growth factor receptor beta isoform 1 precursor,Diabetic neuropathy,Becaplermin (USAN/INN)
H01046,D09799,3676,(RefSeq) integrin alpha-4 isoform 1 preproprotein,Trichuriasis,Carotegrast methyl (JAN)
H01046,D09799,3688,(RefSeq) integrin beta-1 isoform 1A precursor,Trichuriasis,Carotegrast methyl (JAN)
H01046,D09799,3695,(RefSeq) integrin beta-7 isoform a precursor,Trichuriasis,Carotegrast methyl (JAN)
H00079,D02151,154,(RefSeq) beta-2 adrenergic receptor,Asthma,Tulobuterol (JP18/INN)
H01714,D02151,154,(RefSeq) beta-2 adrenergic receptor,Chronic obstructive pulmonary disease (COPD),Tulobuterol (JP18/INN)
H00079,D01373,154,(RefSeq) beta-2 adrenergic receptor,Asthma,Formoterol fumarate (USP)
H01714,D01373,154,(RefSeq) beta-2 adrenergic receptor,Chronic obstructive pulmonary disease (COPD),Formoterol fumarate (USP)
H02420,D03455,1956,(RefSeq) epidermal growth factor receptor isoform a precursor,Head and neck cancer,Cetuximab (USAN/INN)
