Gene,Gene_ID,Gene_OMIM,Disease,Disease_OMIM,OMIM_PhenoClass,Gene_Degree,Disease_Degree,Gene_IC,Disease_IC,Combined_IC,Gene_Network_Score,Dis_Network_Score,PhenotypeClass,GMT_Confirmed,RevGMT_Confirmed,Probability_Score,Percentile,Rank_Gene_for_Disease,Rank_Disease_for_Gene
LRIG2,9860,OMIM:608869,urofacial syndrome 2,OMIM:615112,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
HARS,3035,OMIM:142810,usher syndrome type 3b,OMIM:614504,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
VIM,7431,OMIM:193060,"cataract 30, pulverulent",OMIM:116300,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
CRYBB2,1415,OMIM:123620,"cataract 3, multiple types",OMIM:601547,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
CRYBA4,1413,OMIM:123631,cataract 23,OMIM:610425,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
CRYBB3,1417,OMIM:123630,"cataract 22, autosomal recessive",OMIM:609741,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
CRYGS,1427,OMIM:123730,"cataract 20, multiple types",OMIM:116100,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
HINT1,3094,OMIM:601314,"neuromyotonia and axonal neuropathy, autosomal recessive",OMIM:137200,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
MTAP,4507,OMIM:156540,diaphyseal medullary stenosis with malignant fibrous histiocytoma,OMIM:112250,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
TEK,7010,OMIM:600221,"venous malformations, multiple cutaneous and mucosal",OMIM:600195,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
ACTG2,72,OMIM:102545,visceral myopathy,OMIM:155310,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
CPN1,1369,OMIM:603103,carboxypeptidase n deficiency,OMIM:212070,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
CES1,1066,OMIM:114835,carboxylesterase 1 deficiency,-666,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
CAPN5,726,OMIM:602537,"vitreoretinopathy, neovascular inflammatory",OMIM:193235,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
ACADVL,37,OMIM:609575,vlcad deficiency,OMIM:201475,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
LOR,4014,OMIM:152445,vohwinkel syndrome with ichthyosis,OMIM:604117,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
TFE3,7030,OMIM:314310,"renal cell carcinoma, papillary, 1",OMIM:300854,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
IL17F,112744,OMIM:606496,"candidiasis, familial, 6, autosomal dominant",OMIM:613956,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
IL17RA,23765,OMIM:605461,"candidiasis, familial, 5, autosomal recessive",OMIM:613953,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
CARD9,64170,OMIM:607212,"candidiasis, familial, 2, autosomal recessive",OMIM:212050,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
ASPA,443,OMIM:608034,canavan disease,OMIM:271900,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
PRG4,10216,OMIM:604283,camptodactyly-arthropathy-coxa vara-pericarditis syndrome,OMIM:208250,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
VCAN,1462,OMIM:118661,wagner syndrome 1,OMIM:143200,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
RAB3GAP1,22930,OMIM:602536,warburg micro syndrome 1,OMIM:600118,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
NT5E,4907,OMIM:129190,calcification of joints and arteries,OMIM:211800,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
C8B,732,OMIM:120960,"c8 deficiency, type ii",OMIM:613789,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
CYP27B1,1594,OMIM:609506,"vitamin d-dependent rickets, type i",OMIM:264700,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
EPG5,57724,OMIM:615068,vici syndrome,OMIM:242840,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
DPP6,1804,OMIM:126141,"ventricular fibrillation, paroxysmal familial, 2",OMIM:612956,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
ZNF469,84627,OMIM:612078,brittle cornea syndrome 1,OMIM:229200,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
CALR3,125972,OMIM:611414,"cardiomyopathy, familial hypertrophic, 19",OMIM:613875,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
MYOZ2,51778,OMIM:605602,"cardiomyopathy, familial hypertrophic, 16",OMIM:613838,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
MYL2,4633,OMIM:160781,"cardiomyopathy, familial hypertrophic, 10",OMIM:608758,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
JPH2,57158,OMIM:605267,"cardiomyopathy, familial hypertrophic 17",OMIM:613873,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
GATAD1,57798,OMIM:614518,"cardiomyopathy, dilated, 2b",OMIM:614672,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
LAMA4,3910,OMIM:600133,"cardiomyopathy, dilated, 1jj",OMIM:615235,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
CASQ2,845,OMIM:114251,"ventricular tachycardia, catecholaminergic polymorphic, 2",OMIM:611938,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
CALM1,801,OMIM:114180,"ventricular tachycardia, catecholaminergic polymorphic, 4",OMIM:614916,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
TRDN,10345,OMIM:603283,"ventricular tachycardia, catecholaminergic polymorphic, 5, with or without muscle weakness",OMIM:615441,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
PUF60,22827,OMIM:604819,verheij syndrome,OMIM:615583,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
RBM20,282996,OMIM:613171,"cardiomyopathy, dilated, 1dd",OMIM:613172,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
ROBO2,6092,OMIM:602431,vesicoureteral reflux 2,OMIM:610878,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
SOX17,64321,OMIM:610928,vesicoureteral reflux 3,OMIM:613674,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
MAP2K2,5605,OMIM:601263,cardiofaciocutaneous syndrome 4,OMIM:615280,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
MAP2K1,5604,OMIM:176872,cardiofaciocutaneous syndrome 3,OMIM:615279,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
PLD3,23646,OMIM:615698,"{alzheimer disease 19, late onset, susceptibility to}",OMIM:615711,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
SORL1,6653,OMIM:602005,"{alzheimer disease, pathogenesis, association with}",OMIM:104300,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
CD79A,973,OMIM:112205,agammaglobulinemia 3,OMIM:613501,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
ACY1,95,OMIM:104620,aminoacylase 1 deficiency,OMIM:609924,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
MMP3,4314,OMIM:185250,"{coronary heart disease, susceptibility to, 6}",OMIM:614466,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
LYZ,4069,OMIM:153450,"amyloidosis, renal",OMIM:105200,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
IL31RA,133396,OMIM:609510,"amyloidosis, primary localized cutaneous, 2",OMIM:613955,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
OSMR,9180,OMIM:601743,"amyloidosis, primary localized cutaneous, 1",OMIM:105250,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
GSN,2934,OMIM:137350,"amyloidosis, finnish type",OMIM:105120,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
ST3GAL5,8869,OMIM:604402,amish infantile epilepsy syndrome,OMIM:609056,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
ATP2B2,491,OMIM:108733,"{deafness, autosomal recessive 12, modifier of}",OMIM:601386,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
FAM83H,286077,OMIM:611927,"amelogenesis imperfecta, type iii",OMIM:130900,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
ABCB7,22,OMIM:300135,"anemia, sideroblastic, with ataxia",OMIM:301310,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
WDR72,256764,OMIM:613214,"amelogenesis imperfecta, type iia3",OMIM:613211,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
MMP20,9313,OMIM:604629,"amelogenesis imperfecta, type iia2",OMIM:612529,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
AANAT,15,OMIM:600950,"{delayed sleep phase syndrome, susceptibility to}",OMIM:614163,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
IL12RB1,3594,OMIM:601604,immunodeficiency 30,OMIM:614891,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
KLK4,9622,OMIM:603767,"amelogenesis imperfecta, type iia1",OMIM:204700,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
FAM20A,54757,OMIM:611062,"amelogenesis imperfecta, type ig (enamel-renal syndrome)",OMIM:204690,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
SUMO4,387082,OMIM:608829,"{diabetes mellitus, insulin-dependent, 5}",OMIM:600320,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
KALRN,8997,OMIM:604605,"{coronary heart disease, susceptibility to, 5}",OMIM:608901,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
SOD1,6647,OMIM:147450,amyotrophic lateral sclerosis 1,OMIM:105400,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
UBQLN2,29978,OMIM:300264,"amyotrophic lateral sclerosis 15, with or without frontotemporal dementia",OMIM:300857,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
SIGMAR1,10280,OMIM:601978,"amyotrophic lateral sclerosis 16, juvenile",OMIM:614373,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
ODC1,4953,OMIM:165640,"{colonic adenoma recurrence, reduced risk of}",OMIM:114500,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
SLC25A38,54977,OMIM:610819,"anemia, sideroblastic, pyridoxine-refractory, autosomal recessive",OMIM:205950,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
SLC11A2,4891,OMIM:600523,"anemia, hypochromic microcytic",OMIM:206100,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
NT5C3A,51251,OMIM:606224,"anemia, hemolytic, due to umph1 deficiency",OMIM:266120,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
C9orf72,203228,OMIM:614260,amyotrophic lateral sclerosis and/or frontotemporal dementia,OMIM:105550,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
GALNT12,79695,OMIM:610290,"{colorectal cancer, susceptibility to, 1}",OMIM:608812,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
SMAD7,4092,OMIM:602932,"{colorectal cancer, susceptibility to, 3}",OMIM:612229,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
PLA2G2A,5320,OMIM:172411,{colorectal cancer},OMIM:114500,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
DSTYK,25778,OMIM:612666,"{congenital anomalies of kidney and urinary tract, susceptibility to}",OMIM:610805,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
ANG,283,OMIM:105850,amyotrophic lateral sclerosis 9,OMIM:611895,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
MATR3,9782,OMIM:164015,amyotrophic lateral sclerosis 21,OMIM:606070,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
ERBB4,2066,OMIM:600543,amyotrophic lateral sclerosis 19,OMIM:615515,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
MEF2A,4205,OMIM:600660,"{coronary artery disease, autosomal dominant, 1}",OMIM:608320,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
LRP6,4040,OMIM:603507,"{coronary artery disease, autosomal dominant, 2}",OMIM:610947,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
PFN1,5216,OMIM:176610,amyotrophic lateral sclerosis 18,OMIM:614808,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
CAPN10,11132,OMIM:605286,"{diabetes mellitus, noninsulin-dependent 1}",OMIM:601283,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
TBC1D4,9882,OMIM:612465,"{diabetes mellitus, noninsulin-dependent, 5}",OMIM:616087,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
AMELX,265,OMIM:300391,"amelogenesis imperfecta, type 1e",OMIM:301200,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
LARP7,51574,OMIM:612026,alazami syndrome,OMIM:615071,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
IFIH1,64135,OMIM:606951,aicardi-goutieres syndrome 7,OMIM:615846,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
RNASEH2A,10535,OMIM:606034,aicardi-goutieres syndrome 4,OMIM:610333,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
LOXL1,4016,OMIM:153456,"{exfoliation syndrome, susceptibility to}",OMIM:177650,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
RNASEH2C,84153,OMIM:610330,aicardi-goutieres syndrome 3,OMIM:610329,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
RNASEH2B,79621,OMIM:610326,aicardi-goutieres syndrome 2,OMIM:610181,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
ATIC,471,OMIM:601731,aica-ribosiduria due to atic deficiency,OMIM:608688,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
PRRX1,5396,OMIM:167420,agnathia-otocephaly complex,OMIM:202650,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
SLC12A6,9990,OMIM:604878,agenesis of the corpus callosum with peripheral neuropathy,OMIM:218000,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
HDC,3067,OMIM:142704,"{gilles de la tourette syndrome, susceptibility to}",OMIM:137580,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
CD79B,974,OMIM:147245,agammaglobulinemia 6,OMIM:612692,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
LRRC8A,56262,OMIM:608360,agammaglobulinemia 5,OMIM:613506,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
BLNK,29760,OMIM:604515,agammaglobulinemia 4,OMIM:613502,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
IFT43,112752,OMIM:614068,cranioectodermal dysplasia 3,OMIM:614099,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
SGSH,6448,OMIM:605270,mucopolysaccharidisis type iiia (sanfilippo a),OMIM:252900,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
IDH1,3417,OMIM:147700,"{glioma, susceptibility to, somatic}",OMIM:137800,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
GMPPA,29926,OMIM:615495,"alacrima, achalasia, and mental retardation syndrome",OMIM:615510,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
C10orf11,83938,OMIM:614537,"albinism, oculocutaneous, type vii",OMIM:615179,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
MTNR1B,4544,OMIM:600804,"{diabetes mellitus, type 2, susceptiblity to}",OMIM:125853,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
GFAP,2670,OMIM:137780,alexander disease,OMIM:203450,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
C4orf26,152816,OMIM:614829,"amelogenesis imperfecta type, iia4",OMIM:614832,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
GPD2,2820,OMIM:138430,"{diabetes, type 2, susceptibility to}",OMIM:125853,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
FAAH,2166,OMIM:602935,"{drug addiction, susceptibility to}",OMIM:606581,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
ASPSCR1,79058,OMIM:606236,alveolar soft-part sarcoma,OMIM:606243,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
KIAA0319,9856,OMIM:609269,"{dyslexia, susceptibility to, 2}",OMIM:600202,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
FOXF1,2294,OMIM:601089,alveolar capillary dysplasia with misalignment of pulmonary veins,OMIM:265380,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
ALMS1,7840,OMIM:606844,alstrom syndrome,OMIM:203800,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
COL4A5,1287,OMIM:303630,alport syndrome,OMIM:301050,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
RANBP2,5903,OMIM:601181,"{encephalopathy, acute, infection-induced, 3, susceptibility to}",OMIM:608033,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
TICAM1,148022,OMIM:607601,"{encephalopathy, acute, infection-induced, susceptibility to, 6}",OMIM:614850,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
ACAT1,38,OMIM:607809,alpha-methylacetoacetic aciduria,OMIM:203750,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
RBM28,55131,OMIM:612074,"alopecia, neurologic defects, and endocrinopathy syndrome",OMIM:612079,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
GABRB3,2562,OMIM:137192,"{epilepsy, childhood absence, susceptibility to, 5}",OMIM:612269,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
SLC16A2,6567,OMIM:300095,allan-herndon-dudley syndrome,OMIM:300523,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
HGD,3081,OMIM:607474,alkaptonuria,OMIM:203500,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
AURKA,6790,OMIM:603072,"{colon cancer, susceptibility to}",OMIM:114500,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
MBL2,4153,OMIM:154545,"{chronic infections, due to mbl deficiency}",OMIM:614372,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
BBS2,583,OMIM:606151,bardet-biedl syndrome 2,OMIM:615981,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
TF,7018,OMIM:190000,atransferrinemia,OMIM:209300,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
TSHZ1,10194,OMIM:614427,"aural atresia, congenital",OMIM:607842,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
DIAPH3,81624,OMIM:614567,"auditory neuropathy, autosomal dominant, 1",OMIM:609129,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
TLL1,7092,OMIM:606742,atrial septal defect 6,OMIM:613087,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
TBX20,57057,OMIM:606061,atrial septal defect 4,OMIM:611363,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
HAVCR1,26762,OMIM:606518,"{atopy, resistance to}",OMIM:147050,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
KCNA5,3741,OMIM:176267,"atrial fibrillation, familial, 7",OMIM:612240,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
SCN2B,6327,OMIM:601327,"atrial fibrillation, familial, 14",OMIM:615378,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
SHANK2,22941,OMIM:603290,{autism susceptibility 17},OMIM:613436,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
PRKCH,5583,OMIM:605437,"{cerebral infarction, susceptibility to}",OMIM:601367,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
MRE11A,4361,OMIM:600814,ataxia-telangiectasia-like disorder,OMIM:604391,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
PIK3R5,23533,OMIM:611317,ataxia-oculomotor apraxia 3,OMIM:615217,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
MTPAP,55149,OMIM:613669,"ataxia, spastic, 4",OMIM:613672,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
RNF170,81790,OMIM:614649,"ataxia, sensory, 1, autosomal dominant",OMIM:608984,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
FLVCR1,28982,OMIM:609144,"ataxia, posterior column, with retinitis pigmentosa",OMIM:609033,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
APTX,54840,OMIM:606350,"ataxia, early-onset, with oculomotor apraxia and hypoalbuminemia",OMIM:208920,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
ATCAY,85300,OMIM:608179,"ataxia, cerebellar, cayman type",OMIM:601238,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
NPSR1,387129,OMIM:608595,"{asthma, susceptibility to, 2}",OMIM:608584,3,1,1,12.5922,12.1526,24.7448,0.0,0.0,1.0,1.0,1.0,0.645928,49.38,1,1
