drugbank_id,name,drug_class,atc_codes,moa,description,targets,safety_flags,pediatric_safe,pregnancy_category,routes,top_side_effects
DB11130,Opium,,[],,,[],[],True,,[],[]
DB11134,Cupric oxide,,[],,,[],[],True,,[],[]
DB11148,Butamben,,[],,,[],[],True,,[],[]
DB11217,Arbutin,,[],,,[],[],True,,[],[]
DB11348,Calcium Phosphate,,[],,,[],[],True,,[],[]
DB11397,Dichlorvos,,[],,,[],[],True,,[],[]
DB11575,Grazoprevir,,[],,,[],[],True,,[],[]
DB11590,Thimerosal,,[],,,[],[],True,,[],[]
DB11637,Delamanid,,[],,,[],[],True,,[],[]
DB11641,Vinflunine,,[],,,[],[],True,,[],[]
DB11642,Pitolisant,,[],,,[],[],True,,[],[]
DB11677,Triheptanoin,,[],,,[],[],True,,[],[]
DB11689,Selumetinib,,[],,,[],[],True,,[],[]
DB11703,Acalabrutinib,,[],,,[],[],True,,[],[]
DB11753,Rifamycin,,[],,,[],[],True,,[],[]
DB11757,Istradefylline,,[],,,[],[],True,,[],[]
DB11796,Fostemsavir,,[],,,[],[],True,,[],[]
DB11820,Nifurtimox,,[],,,[],[],True,,[],[]
DB11827,Ertugliflozin,,[],,,[],[],True,,[],[]
DB11828,Neratinib,,[],,,[],[],True,,[],[]
DB11853,Relugolix,,[],,,[],[],True,,[],[]
DB11855,Revefenacin,,[],,,[],[],True,,[],[]
DB11943,Delafloxacin,,[],,,[],[],True,,[],[]
DB11963,Dacomitinib,,[],,,[],[],True,,[],[]
DB11978,Glasdegib,,[],,,[],[],True,,[],[]
DB12001,Abemaciclib,,[],,,[],[],True,,[],[]
DB12141,Gilteritinib,,[],,,[],[],True,,[],[]
DB12404,Remimazolam,,[],,,[],[],True,,[],[]
DB12455,Omadacycline,,[],,,[],[],True,,[],[]
DB12466,Favipiravir,,[],,,[],[],True,,[],[]
DB12483,Copanlisib,,[],,,[],[],True,,[],[]
DB12674,Lurbinectedin,,[],,,[],[],True,,[],[]
DB12836,Grapiprant,,[],,,[],[],True,,[],[]
DB12941,Darolutamide,,[],,,[],[],True,,[],[]
DB12978,Pexidartinib,,[],,,[],[],True,,[],[]
DB13014,Hypericin,,[],,,[],[],True,,[],[]
DB13421,Edoxudine,,[],,,[],[],True,,[],[]
DB13909,Bismuth subgallate,,[],,,[],[],True,,[],[]
DB13928,Semaglutide,,[],,,[],[],True,,[],[]
DB13943,Testosterone cypionate,,[],,,[],[],True,,[],[]
DB13944,Testosterone enanthate,,[],,,[],[],True,,[],[]
DB13946,Testosterone undecanoate,,[],,,[],[],True,,[],[]
DB13952,Estradiol acetate,,[],,,[],[],True,,[],[]
DB13953,Estradiol benzoate,,[],,,[],[],True,,[],[]
DB13954,Estradiol cypionate,,[],,,[],[],True,,[],[]
DB13955,Estradiol dienanthate,,[],,,[],[],True,,[],[]
DB13956,Estradiol valerate,,[],,,[],[],True,,[],[]
DB14126,Tenofovir,,[],,,[],[],True,,[],[]
DB14185,Aripiprazole lauroxil,,[],,,[],[],True,,[],[]
DB14481,Calcium phosphate dihydrate,,[],,,[],[],True,,[],[]
DB14513,Magnesium,,[],,,[],[],True,,[],[]
DB14517,Aluminium phosphate,,[],,,[],[],True,,[],[]
DB14518,Aluminum acetate,,[],,,[],[],True,,[],[]
DB14533,Zinc chloride,,[],,,[],[],True,,[],[]
DB14548,"Zinc sulfate, unspecified form",,[],,,[],[],True,,[],[]
DB14582,Patisiran,,[],,,[],[],True,,[],[]
DB14649,Dexamethasone acetate,,[],,,[],[],True,,[],[]
DB14840,Ripretinib,,[],,,[],[],True,,[],[]
DB14879,Cefiderocol,,[],,,[],[],True,,[],[]
DB14999,Human interferon beta,,[],,,[],[],True,,[],[]
DB15093,Somapacitan,,[],,,[],[],True,,[],[]
DB15305,Risdiplam,,[],,,[],[],True,,[],[]
DB15444,Elexacaftor,,[],,,[],[],True,,[],[]
DB15534,Colchiceine,,[],,,[],[],True,,[],[]
DB15690,Fluoroestradiol F-18,,[],,,[],[],True,,[],[]
DB00023,Asparaginase Escherichia coli,,[],,,[],[],True,,[],[]
DB00059,Pegaspargase,,[],,,[],[],True,,[],[]
DB00322,Floxuridine,,[],,,[],[],True,,[],[]
DB00532,Mephenytoin,,[],,,[],[],True,,[],[]
DB00627,Niacin,,[],,,[],[],True,,[],[]
DB00636,Clofibrate,,[],,,[],[],True,,[],[]
DB00754,Ethotoin,,[],,,[],[],True,,[],[]
DB00939,Meclofenamic acid,,[],,,[],[],True,,[],[]
DB01109,Heparin,,[],,,[],[],True,,[],[]
DB01219,Dantrolene,,[],,,[],[],True,,[],[]
DB01452,Diamorphine,,[],,,[],[],True,,[],[]
DB01629,5-fluorouridine,,[],,,[],[],True,,[],[]
DB08886,Asparaginase Erwinia chrysanthemi,,[],,,[],[],True,,[],[]
DB08984,Etofenamate,,[],,,[],[],True,,[],[]
DB09256,Tegafur,,[],,,[],[],True,,[],[]
DB09317,"Synthetic Conjugated Estrogens, A",,[],,,[],[],True,,[],[]
DB09318,"Synthetic Conjugated Estrogens, B",,[],,,[],[],True,,[],[]
DB09381,Esterified estrogens,,[],,,[],[],True,,[],[]
DB11100,Allantoin,,[],,,[],[],True,,[],[]
DB12425,Liothyronine I-131,,[],,,[],[],True,,[],[]
DB13396,Neocitrullamon,,[],,,[],[],True,,[],[]
DB02080,"1-{2-[2-(2-Methoxyethoxy)Ethoxy]Ethoxy}-4-(1,1,3,3-Tetramethylbutyl)Benzene",,[],,,[],[],True,,[],[]
DB14001,alpha-Tocopherol succinate,,[],,,[],[],True,,[],[]
DB14002,D-alpha-Tocopherol acetate,,[],,,[],[],True,,[],[]
DB00858,Drostanolone,,[],,,[],[],True,,[],[]
DB01185,Fluoxymesterone,,[],,,[],[],True,,[],[]
DB01406,Danazol,,[],,,[],[],True,,[],[]
DB02342,2-Methoxyestradiol,,[],,,[],[],True,,[],[]
DB02901,Stanolone,,[],,,[],[],True,,[],[]
DB03882,"5-Alpha-Androstane-3-Beta,17beta-Diol",,[],,,[],[],True,,[],[]
DB03926,"5alpha-androstane-3beta,17alpha-diol",,[],,,[],[],True,,[],[]
DB13951,Stanolone acetate,,[],,,[],[],True,,[],[]
DB08127,"1,3,3-trimethyl-2-[(1E,3E)-3-methylpenta-1,3-dien-1-yl]cyclohexene",,[],,,[],[],True,,[],[]
DB08455,Ro 12-7310,,[],,,[],[],True,,[],[]
DB08467,"6-(2,3,4,5,6,7-HEXAHYDRO-2,4,4-TRIMETHYL-1-METYLENEINDEN-2-YL)-3-METHYLHEXA-2,4-DIENOIC ACID",,[],,,[],[],True,,[],[]
DB00243,Ranolazine,,[],,,[],[],True,,[],[]
DB00280,Disopyramide,,[],,,[],[],True,,[],[]
DB00457,Prazosin,,[],,,[],[],True,,[],[]
DB00543,Amoxapine,,[],,,[],[],True,,[],[]
DB00706,Tamsulosin,,[],,,[],[],True,,[],[]
DB00934,Maprotiline,,[],,,[],[],True,,[],[]
DB01151,Desipramine,,[],,,[],[],True,,[],[]
DB01156,Bupropion,,[],,,[],[],True,,[],[]
DB01190,Clindamycin,,[],,,[],[],True,,[],[]
DB01233,Metoclopramide,,[],,,[],[],True,,[],[]
DB01359,Penbutolol,,[],,,[],[],True,,[],[]
DB01426,Ajmaline,,[],,,[],[],True,,[],[]
DB01429,Aprindine,,[],,,[],[],True,,[],[]
DB04821,Nomifensine,,[],,,[],[],True,,[],[]
DB08907,Canagliflozin,,[],,,[],[],True,,[],[]
DB09568,Omega-3-carboxylic acids,,[],,,[],[],True,,[],[]
DB14007,Pentetic acid,,[],,,[],[],True,,[],[]
DB01277,Mecasermin,,[],,,[],[],True,,[],[]
DB09160,Technetium Tc-99m tetrofosmin,,[],,,[],[],True,,[],[]
DB09329,"Antihemophilic Factor (Recombinant), PEGylated",,[],,,[],[],True,,[],[]
DB14738,Turoctocog alfa pegol,,[],,,[],[],True,,[],[]
DB00292,Etomidate,,[],,,[],[],True,,[],[]
DB00136,Calcitriol,,[],,,[],[],True,,[],[]
DB00153,Ergocalciferol,,[],,,[],[],True,,[],[]
DB00169,Cholecalciferol,,[],,,[],[],True,,[],[]
DB01436,Alfacalcidol,,[],,,[],[],True,,[],[]
DB02153,3-sulfino-L-alanine,,[],,,[],[],True,,[],[]
DB02776,1-Hexadecanosulfonic Acid,,[],,,[],[],True,,[],[]
DB03009,2-{[2-Oxo-2-(1-piperidinyl)ethyl]sulfanyl}-6-(trifluoromethyl)-4(1H)-pyrimidinone,,[],,,[],[],True,,[],[]
DB03766,Propanoic acid,,[],,,[],[],True,,[],[]
DB03851,Carbazole Butanoic Acid,,[],,,[],[],True,,[],[]
DB04437,"Cysteine-Methylene-Carbamoyl-1,10-Phenanthroline",,[],,,[],[],True,,[],[]
DB07283,"9-benzyl-2,3,4,9-tetrahydro-1H-carbazole-8-carboxylic acid",,[],,,[],[],True,,[],[]
DB07945,"5-(3-carbamoylbenzyl)-5,6,7,8,9,10-hexahydrocyclohepta[b]indole-4-carboxylic acid",,[],,,[],[],True,,[],[]
DB08607,"(5R)-5-(4-{[(2R)-6-HYDROXY-2,5,7,8-TETRAMETHYL-3,4-DIHYDRO-2H-CHROMEN-2-YL]METHOXY}BENZYL)-1,3-THIAZOLIDINE-2,4-DIONE",,[],,,[],[],True,,[],[]
DB00132,alpha-Linolenic acid,,[],,,[],[],True,,[],[]
DB00154,Dihomo-gamma-linolenic acid,,[],,,[],[],True,,[],[]
DB01138,Sulfinpyrazone,,[],,,[],[],True,,[],[]
DB09555,Dexchlorpheniramine maleate,,[],,,[],[],True,,[],[]
DB02074,Butenoic Acid,,[],,,[],[],True,,[],[]
DB02216,S-Methylcysteine,,[],,,[],[],True,,[],[]
DB02659,Cholic Acid,,[],,,[],[],True,,[],[]
DB00507,Nitazoxanide,,[],,,[],[],True,,[],[]
DB00409,Remoxipride,,[],,,[],[],True,,[],[]
DB00907,Cocaine,,[],,,[],[],True,,[],[]
DB01203,Nadolol,,[],,,[],[],True,,[],[]
DB01591,Solifenacin,,[],,,[],[],True,,[],[]
DB00130,L-Glutamine,,[],,,[],[],True,,[],[]
DB11118,Ammonia,,[],,,[],[],True,,[],[]
DB00157,NADH,,[],,,[],[],True,,[],[]
DB00898,Ethanol,,[],,,[],[],True,,[],[]
DB01020,Isosorbide mononitrate,,[],,,[],[],True,,[],[]
DB11077,Polyethylene glycol 400,,[],,,[],[],True,,[],[]
DB12612,Ozanimod,,[],,,[],[],True,,[],[]
DB00145,Glycine,,[],,,[],[],True,,[],[]
DB13749,Magnesium gluconate,,[],,,[],[],True,,[],[]
DB13151,Anti-inhibitor coagulant complex,,[],,,[],[],True,,[],[]
DB13884,Albutrepenonacog alfa,,[],,,[],[],True,,[],[]
DB00035,Desmopressin,,[],,,[],[],True,,[],[]
DB00216,Eletriptan,,[],,,[],[],True,,[],[]
DB00250,Dapsone,,[],,,[],[],True,,[],[]
DB00470,Dronabinol,,[],,,[],[],True,,[],[]
DB00471,Montelukast,,[],,,[],[],True,,[],[]
DB00533,Rofecoxib,,[],,,[],[],True,,[],[]
DB00549,Zafirlukast,,[],,,[],[],True,,[],[]
DB00582,Voriconazole,,[],,,[],[],True,,[],[]
DB00672,Chlorpropamide,,[],,,[],[],True,,[],[]
DB00773,Etoposide,,[],,,[],[],True,,[],[]
DB00796,Candesartan cilexetil,,[],,,[],[],True,,[],[]
DB01041,Thalidomide,,[],,,[],[],True,,[],[]
DB01075,Diphenhydramine,,[],,,[],[],True,,[],[]
DB01181,Ifosfamide,,[],,,[],[],True,,[],[]
DB01198,Zopiclone,,[],,,[],[],True,,[],[]
DB01221,Ketamine,,[],,,[],[],True,,[],[]
DB01355,Hexobarbital,,[],,,[],[],True,,[],[]
DB05109,Trabectedin,,[],,,[],[],True,,[],[]
DB06737,Zaltoprofen,,[],,,[],[],True,,[],[]
DB06738,Ketobemidone,,[],,,[],[],True,,[],[]
DB06739,Seratrodast,,[],,,[],[],True,,[],[]
DB09214,Dexketoprofen,,[],,,[],[],True,,[],[]
DB09295,Talniflumate,,[],,,[],[],True,,[],[]
DB13919,Candesartan,,[],,,[],[],True,,[],[]
DB00025,"Antihemophilic factor, human recombinant",,[],,,[],[],True,,[],[]
DB12364,Betrixaban,,[],,,[],[],True,,[],[]
DB13998,Lonoctocog alfa,,[],,,[],[],True,,[],[]
DB13999,Moroctocog alfa,,[],,,[],[],True,,[],[]
DB01708,Prasterone,,[],,,[],[],True,,[],[]
DB09070,Tibolone,,[],,,[],[],True,,[],[]
DB01285,Corticotropin,,[],,,[],[],True,,[],[]
DB13892,Crotalus atrox antivenin,,[],,,[],[],True,,[],[]
DB13893,Crotalus adamanteus antivenin,,[],,,[],[],True,,[],[]
DB00352,Tioguanine,,[],,,[],[],True,,[],[]
DB00150,Tryptophan,,[],,,[],[],True,,[],[]
DB09539,Omega-3-acid ethyl esters,,[],,,[],[],True,,[],[]
DB00127,Spermine,,[],,,[],[],True,,[],[]
DB00131,Adenosine phosphate,,[],,,[],[],True,,[],[]
DB06077,Lumateperone,,[],,,[],[],True,,[],[]
DB00435,Nitric Oxide,,[],,,[],[],True,,[],[]
DB00727,Nitroglycerin,,[],,,[],[],True,,[],[]
DB01612,Amyl Nitrite,,[],,,[],[],True,,[],[]
DB06154,Pentaerythritol tetranitrate,,[],,,[],[],True,,[],[]
DB06770,Benzyl alcohol,,[],,,[],[],True,,[],[]
DB09117,Paraldehyde,,[],,,[],[],True,,[],[]
DB00550,Propylthiouracil,,[],,,[],[],True,,[],[]
DB00988,Dopamine,,[],,,[],[],True,,[],[]
DB05394,Corticorelin,,[],,,[],[],True,,[],[]
DB06774,Capsaicin,,[],,,[],[],True,,[],[]
DB09072,Sodium oxybate,,[],,,[],[],True,,[],[]
DB00134,Methionine,,[],,,[],[],True,,[],[]
DB00139,Succinic acid,,[],,,[],[],True,,[],[]
DB02209,Pyridoxine phosphate,,[],,,[],[],True,,[],[]
DB09282,Molsidomine,,[],,,[],[],True,,[],[]
DB11311,Prothrombin,,[],,,[],[],True,,[],[]
DB06695,Dabigatran etexilate,,[],,,[],[],True,,[],[]
DB00161,Valine,,[],,,[],[],True,,[],[]
DB13620,Potassium gluconate,,[],,,[],[],True,,[],[]
DB00122,Choline,,[],,,[],[],True,,[],[]
DB14006,Choline salicylate,,[],,,[],[],True,,[],[]
DB00179,Masoprocol,,[],,,[],[],True,,[],[]
DB09061,Cannabidiol,,[],,,[],[],True,,[],[]
DB09285,Morniflumate,,[],,,[],[],True,,[],[]
DB11133,Omega-3 fatty acids,,[],,,[],[],True,,[],[]
DB13168,Omega-6 fatty acids,,[],,,[],[],True,,[],[]
DB14009,Medical Cannabis,,[],,,[],[],True,,[],[]
DB14011,Nabiximols,,[],,,[],[],True,,[],[]
DB00811,Ribavirin,,[],,,[],[],True,,[],[]
DB00041,Aldesleukin,,[],,,[],[],True,,[],[]
DB00360,Sapropterin,,[],,,[],[],True,,[],[]
DB00720,Clodronic acid,,[],,,[],[],True,,[],[]
DB00856,Chlorphenesin,,[],,,[],[],True,,[],[]
DB00884,Risedronic acid,,[],,,[],[],True,,[],[]
DB00887,Bumetanide,,[],,,[],[],True,,[],[]
DB00963,Bromfenac,,[],,,[],[],True,,[],[]
DB01395,Drospirenone,,[],,,[],[],True,,[],[]
DB05095,Cimicoxib,,[],,,[],[],True,,[],[]
DB05804,Prasterone sulfate,,[],,,[],[],True,,[],[]
DB05875,"Sar9, Met (O2)11-Substance P",,[],,,[],[],True,,[],[]
DB06195,Seliciclib,,[],,,[],[],True,,[],[]
DB06436,Semaxanib,,[],,,[],[],True,,[],[]
DB06804,Nonoxynol-9,,[],,,[],[],True,,[],[]
DB08819,Tafluprost,,[],,,[],[],True,,[],[]
DB00158,Folic acid,,[],,,[],[],True,,[],[]
DB01593,Zinc,,[],,,[],[],True,,[],[]
DB14487,Zinc acetate,,[],,,[],[],True,,[],[]
DB00118,Ademetionine,,[],,,[],[],True,,[],[]
DB01157,Trimetrexate,,[],,,[],[],True,,[],[]
DB08878,Aminopterin,,[],,,[],[],True,,[],[]
DB06778,Cupric sulfate,,[],,,[],[],True,,[],[]
DB00396,Progesterone,,[],,,[],[],True,,[],[]
DB00882,Clomifene,,[],,,[],[],True,,[],[]
DB01424,Aminophenazone,,[],,,[],[],True,,[],[]
DB04630,Aldosterone,,[],,,[],[],True,,[],[]
DB09395,Sodium acetate,,[],,,[],[],True,,[],[]
DB11936,Bempedoic acid,,[],,,[],[],True,,[],[]
DB00594,Amiloride,,[],,,[],[],True,,[],[]
DB13192,Antihemophilic factor human,,[],,,[],[],True,,[],[]
DB06773,Human calcitonin,,[],,,[],[],True,,[],[]
DB00019,Pegfilgrastim,,[],,,[],[],True,,[],[]
DB00082,Pegvisomant,,[],,,[],[],True,,[],[]
DB00738,Pentamidine,,[],,,[],[],True,,[],[]
DB04977,Plitidepsin,,[],,,[],[],True,,[],[]
DB11156,Pyrantel,,[],,,[],[],True,,[],[]
DB13125,Lusutrombopag,,[],,,[],[],True,,[],[]
DB14004,Tildrakizumab,,[],,,[],[],True,,[],[]
DB00358,Mefloquine,,[],,,[],[],True,,[],[]
DB00863,Ranitidine,,[],,,[],[],True,,[],[]
DB00940,Methantheline,,[],,,[],[],True,,[],[]
DB00146,Calcifediol,,[],,,[],[],True,,[],[]
DB11094,Vitamin D,,[],,,[],[],True,,[],[]
DB00115,Cyanocobalamin,,[],,,[],[],True,,[],[]
DB13257,Ferrous sulfate anhydrous,,[],,,[],[],True,,[],[]
DB11652,Tucatinib,,[],,,[],[],True,,[],[]
DB00996,Gabapentin,,[],,,[],[],True,,[],[]
DB06410,Doxercalciferol,,[],,,[],[],True,,[],[]
DB06777,Chenodeoxycholic acid,,[],,,[],[],True,,[],[]
DB09462,Glycerin,,[],,,[],[],True,,[],[]
DB01262,Decitabine,,[],,,[],[],True,,[],[]
DB08934,Sofosbuvir,,[],,,[],[],True,,[],[]
DB09110,Coenzyme M,,[],,,[],[],True,,[],[]
DB11135,Selenium,,[],,,[],[],True,,[],[]
DB00086,Streptokinase,,[],,,[],[],True,,[],[]
DB00411,Carbamoylcholine,,[],,,[],[],True,,[],[]
DB00445,Epirubicin,,[],,,[],[],True,,[],[]
DB00578,Carbenicillin,,[],,,[],[],True,,[],[]
DB01083,Orlistat,,[],,,[],[],True,,[],[]
DB04786,Suramin,,[],,,[],[],True,,[],[]
DB04827,Urethane,,[],,,[],[],True,,[],[]
DB05029,Lancovutide,,[],,,[],[],True,,[],[]
DB08909,Glycerol phenylbutyrate,,[],,,[],[],True,,[],[]
DB01065,Melatonin,,[],,,[],[],True,,[],[]
DB06813,Pralatrexate,,[],,,[],[],True,,[],[]
DB09332,Kappadione,,[],,,[],[],True,,[],[]
DB00501,Cimetidine,,[],,,[],[],True,,[],[]
DB01011,Metyrapone,,[],,,[],[],True,,[],[]
DB01388,Mibefradil,,[],,,[],[],True,,[],[]
DB14545,Hydrocortisone succinate,,[],,,[],[],True,,[],[]
DB11256,Levomefolic acid,,[],,,[],[],True,,[],[]
DB09221,Polaprezinc,,[],,,[],[],True,,[],[]
DB11859,Brexanolone,,[],,,[],[],True,,[],[]
DB00526,Oxaliplatin,,[],,,[],[],True,,[],[]
DB00958,Carboplatin,,[],,,[],[],True,,[],[]
DB01008,Busulfan,,[],,,[],[],True,,[],[]
DB11672,Curcumin,,[],,,[],[],True,,[],[]
DB00291,Chlorambucil,,[],,,[],[],True,,[],[]
DB11091,Hydrogen peroxide,,[],,,[],[],True,,[],[]
DB11127,Selenious acid,,[],,,[],[],True,,[],[]
DB09374,Indocyanine green acid form,,[],,,[],[],True,,[],[]
DB13155,Esculin,,[],,,[],[],True,,[],[]
DB09571,Levmetamfetamine,,[],,,[],[],True,,[],[]
DB14962,Trastuzumab deruxtecan,,[],,,[],[],True,,[],[]
DB09301,Chondroitin sulfate,,[],,,[],[],True,,[],[]
DB09288,Propacetamol,,[],,,[],[],True,,[],[]
DB09328,Vayarin,,[],,,[],[],True,,[],[]
DB11358,Evening primrose oil,,[],,,[],[],True,,[],[]
DB09322,Zinc sulfate,,[],,,[],[],True,,[],[]
DB09498,Strontium chloride Sr-89,,[],,,[],[],True,,[],[]
DB09338,Mersalyl,,[],,,[],[],True,,[],[]
DB14596,Loteprednol etabonate,,[],,,[],[],True,,[],[]
DB14598,Edetate calcium disodium anhydrous,,[],,,[],[],True,,[],[]
DB14600,Edetate disodium anhydrous,,[],,,[],[],True,,[],[]
DB14635,Curcumin sulfate,,[],,,[],[],True,,[],[]
DB01101,Capecitabine,,[],,,[],[],True,,[],[]
DB09327,Tegafur-uracil,,[],,,[],[],True,,[],[]
DB09340,Tyropanoic acid,,[],,,[],[],True,,[],[]
DB11793,Niraparib,,[],,,[],[],True,,[],[]
DB00436,Bendroflumethiazide,,[],,,[],[],True,,[],[]
DB01021,Trichlormethiazide,,[],,,[],[],True,,[],[]
DB01033,Mercaptopurine,,[],,,[],[],True,,[],[]
DB05239,Cobimetinib,,[],,,[],[],True,,[],[]
DB09341,"Dextrose, unspecified form",,[],,,[],[],True,,[],[]
DB09344,Invert sugar,,[],,,[],[],True,,[],[]
DB06779,Dalteparin,,[],,,[],[],True,,[],[]
DB05016,Ataluren,,[],,,[],[],True,,[],[]
DB00006,Bivalirudin,,[],,,[],[],True,,[],[]
DB00208,Ticlopidine,,[],,,[],[],True,,[],[]
DB00233,Aminosalicylic acid,,[],,,[],[],True,,[],[]
DB00833,Cefaclor,,[],,,[],[],True,,[],[]
DB01225,Enoxaparin,,[],,,[],[],True,,[],[]
DB02300,Calcipotriol,,[],,,[],[],True,,[],[]
DB05161,Elafin,,[],,,[],[],True,,[],[]
DB06111,AB192,,[],,,[],[],True,,[],[]
DB06468,Cariporide,,[],,,[],[],True,,[],[]
DB06823,Tiopronin,,[],,,[],[],True,,[],[]
DB00987,Cytarabine,,[],,,[],[],True,,[],[]
DB09502,Fludeoxyglucose (18F),,[],,,[],[],True,,[],[]
DB00121,Biotin,,[],,,[],[],True,,[],[]
DB00201,Caffeine,,[],,,[],[],True,,[],[]
DB00277,Theophylline,,[],,,[],[],True,,[],[]
DB00338,Omeprazole,,[],,,[],[],True,,[],[]
DB00448,Lansoprazole,,[],,,[],[],True,,[],[]
DB00499,Flutamide,,[],,,[],[],True,,[],[]
DB00613,Amodiaquine,,[],,,[],[],True,,[],[]
DB00694,Daunorubicin,,[],,,[],[],True,,[],[]
DB01087,Primaquine,,[],,,[],[],True,,[],[]
DB01204,Mitoxantrone,,[],,,[],[],True,,[],[]
DB01229,Paclitaxel,,[],,,[],[],True,,[],[]
DB01248,Docetaxel,,[],,,[],[],True,,[],[]
DB01254,Dasatinib,,[],,,[],[],True,,[],[]
DB11155,Triclocarban,,[],,,[],[],True,,[],[]
DB12245,Triclabendazole,,[],,,[],[],True,,[],[]
DB01598,Imipenem,,[],,,[],[],True,,[],[]
DB06211,Doripenem,,[],,,[],[],True,,[],[]
DB00030,Insulin human,,[],,,[],[],True,,[],[]
DB06713,Norelgestromin,,[],,,[],[],True,,[],[]
DB00013,Urokinase,,[],,,[],[],True,,[],[]
DB00642,Pemetrexed,,[],,,[],[],True,,[],[]
DB09116,Calcium carbimide,,[],,,[],[],True,,[],[]
DB09459,L-tartaric acid,,[],,,[],[],True,,[],[]
DB12831,Gabexate,,[],,,[],[],True,,[],[]
DB00494,Entacapone,,[],,,[],[],True,,[],[]
DB00668,Epinephrine,,[],,,[],[],True,,[],[]
DB00841,Dobutamine,,[],,,[],[],True,,[],[]
DB00968,Methyldopa,,[],,,[],[],True,,[],[]
DB01141,Micafungin,,[],,,[],[],True,,[],[]
DB06152,Nylidrin,,[],,,[],[],True,,[],[]
DB15488,Echinacoside,,[],,,[],[],True,,[],[]
DB00197,Troglitazone,,[],,,[],[],True,,[],[]
DB00269,Chlorotrianisene,,[],,,[],[],True,,[],[]
DB00389,Carbimazole,,[],,,[],[],True,,[],[]
DB00974,Edetic acid,,[],,,[],[],True,,[],[]
DB00990,Exemestane,,[],,,[],[],True,,[],[]
DB01007,Tioconazole,,[],,,[],[],True,,[],[]
DB01127,Econazole,,[],,,[],[],True,,[],[]
DB04794,Bifonazole,,[],,,[],[],True,,[],[]
DB04839,Cyproterone acetate,,[],,,[],[],True,,[],[]
DB06147,Sulfathiazole,,[],,,[],[],True,,[],[]
DB06423,Endostatin,,[],,,[],[],True,,[],[]
DB06719,Buserelin,,[],,,[],[],True,,[],[]
DB08804,Nandrolone decanoate,,[],,,[],[],True,,[],[]
DB09389,Norgestrel,,[],,,[],[],True,,[],[]
DB00107,Oxytocin,,[],,,[],[],True,,[],[]
DB00260,Cycloserine,,[],,,[],[],True,,[],[]
DB00875,Flupentixol,,[],,,[],[],True,,[],[]
DB00915,Amantadine,,[],,,[],[],True,,[],[]
DB06262,Droxidopa,,[],,,[],[],True,,[],[]
DB13848,Fluorodopa (18F),,[],,,[],[],True,,[],[]
DB00140,Riboflavin,,[],,,[],[],True,,[],[]
DB00170,Menadione,,[],,,[],[],True,,[],[]
DB00542,Benazepril,,[],,,[],[],True,,[],[]
DB00178,Ramipril,,[],,,[],[],True,,[],[]
DB00183,Pentagastrin,,[],,,[],[],True,,[],[]
DB00202,Succinylcholine,,[],,,[],[],True,,[],[]
DB00391,Sulpiride,,[],,,[],[],True,,[],[]
DB00392,Profenamine,,[],,,[],[],True,,[],[]
DB00508,Triflupromazine,,[],,,[],[],True,,[],[]
DB00527,Cinchocaine,,[],,,[],[],True,,[],[]
DB00585,Nizatidine,,[],,,[],[],True,,[],[]
DB00711,Diethylcarbamazine,,[],,,[],[],True,,[],[]
DB00721,Procaine,,[],,,[],[],True,,[],[]
DB00790,Perindopril,,[],,,[],[],True,,[],[]
DB00868,Benzonatate,,[],,,[],[],True,,[],[]
DB00871,Terbutaline,,[],,,[],[],True,,[],[]
DB00888,Mechlorethamine,,[],,,[],[],True,,[],[]
DB00892,Oxybuprocaine,,[],,,[],[],True,,[],[]
DB00979,Cyclopentolate,,[],,,[],[],True,,[],[]
DB01035,Procainamide,,[],,,[],[],True,,[],[]
DB01116,Trimethaphan,,[],,,[],[],True,,[],[]
DB01122,Ambenonium,,[],,,[],[],True,,[],[]
DB01135,Doxacurium,,[],,,[],[],True,,[],[]
DB01161,Chloroprocaine,,[],,,[],[],True,,[],[]
DB01199,Tubocurarine,,[],,,[],[],True,,[],[]
DB01245,Decamethonium,,[],,,[],[],True,,[],[]
DB01337,Pancuronium,,[],,,[],[],True,,[],[]
DB01338,Pipecuronium,,[],,,[],[],True,,[],[]
DB01400,Neostigmine,,[],,,[],[],True,,[],[]
DB01408,Bambuterol,,[],,,[],[],True,,[],[]
DB02845,Methylphosphinic Acid,,[],,,[],[],True,,[],[]
DB03568,Butyric Acid,,[],,,[],[],True,,[],[]
DB03822,Ethyl dihydrogen phosphate,,[],,,[],[],True,,[],[]
DB03976,Phosphorylisopropane,,[],,,[],[],True,,[],[]
DB04250,Butyrylthiocholine,,[],,,[],[],True,,[],[]
DB04572,Thiotepa,,[],,,[],[],True,,[],[]
DB04920,Clevidipine,,[],,,[],[],True,,[],[]
DB05386,Regramostim,,[],,,[],[],True,,[],[]
DB06692,Aprotinin,,[],,,[],[],True,,[],[]
DB06756,Glycine betaine,,[],,,[],[],True,,[],[]
DB08897,Aclidinium,,[],,,[],[],True,,[],[]
DB09205,Moxisylyte,,[],,,[],[],True,,[],[]
DB14031,Tretamine,,[],,,[],[],True,,[],[]
DB09031,Miltefosine,,[],,,[],[],True,,[],[]
DB00143,Glutathione,,[],,,[],[],True,,[],[]
DB00369,Cidofovir,,[],,,[],[],True,,[],[]
DB06433,Tezacitabine,,[],,,[],[],True,,[],[]
DB00184,Nicotine,,[],,,[],[],True,,[],[]
